      615	2022-09-09 17:01:07	1	1	1	0
      605	2022-09-09 17:01:44	1	1	1	0
      600	2022-09-09 17:03:06	1	1	1	0
      604	2022-09-09 17:03:13	1	1	1	0
      624	2022-09-09 17:03:19	1	1	1	0
      601	2022-09-09 17:05:02	1	1	1	0
      630	2022-09-09 17:08:02	1	1	1	0
      648	2022-09-09 17:09:38	1	1	1	0
      608	2022-09-09 22:49:44	1	0	1	0
      621	2022-09-09 22:49:53	1	0	1	0
      621	2022-09-10 07:14:33	1	1	1	0
      621	2022-09-10 14:55:44	1	0	1	0
      608	2022-09-10 14:55:53	1	0	1	0
      610	2022-09-10 22:48:07	1	0	1	0
      608	2022-09-10 22:49:10	1	1	1	0
      621	2022-09-10 22:50:01	1	1	1	0
      628	2022-09-11 06:58:01	1	0	1	0
      610	2022-09-11 07:00:31	1	1	1	0
      616	2022-09-11 22:53:54	1	0	1	0
      610	2022-09-11 22:59:07	1	0	1	0
      608	2022-09-11 23:00:09	1	1	1	0
      621	2022-09-11 23:00:26	1	1	1	0
      628	2022-09-12 06:26:57	1	0	1	0
      648	2022-09-12 07:39:39	1	0	1	0
      615	2022-09-12 07:54:07	1	0	1	0
      630	2022-09-12 07:55:12	1	0	1	0
      624	2022-09-12 07:56:03	1	0	1	0
      601	2022-09-12 07:56:32	1	0	1	0
      604	2022-09-12 07:57:11	1	0	1	0
      605	2022-09-12 08:01:38	1	0	1	0
      616	2022-09-12 09:05:10	1	1	1	0
      621	2022-09-12 11:45:19	1	0	1	0
      605	2022-09-12 13:02:29	1	1	1	0
      601	2022-09-12 13:47:28	1	1	1	0
      630	2022-09-12 13:54:05	1	1	1	0
      605	2022-09-12 14:01:30	1	0	1	0
      601	2022-09-12 14:01:48	1	0	1	0
      648	2022-09-12 14:18:47	1	0	1	0
      630	2022-09-12 14:52:51	1	0	1	0
      608	2022-09-12 14:56:48	1	0	1	0
      648	2022-09-12 15:19:58	1	0	1	0
      605	2022-09-12 17:01:05	1	1	1	0
      604	2022-09-12 17:01:35	1	1	1	0
      615	2022-09-12 17:04:01	1	1	1	0
      630	2022-09-12 17:05:16	1	1	1	0
      601	2022-09-12 17:05:57	1	1	1	0
      624	2022-09-12 17:06:30	1	1	1	0
      648	2022-09-12 17:23:08	1	1	1	0
      625	2022-09-12 22:56:19	1	0	1	0
      610	2022-09-12 22:57:43	1	0	1	0
      616	2022-09-12 22:59:01	1	1	1	0
      608	2022-09-12 23:00:08	1	1	1	0
      627	2022-09-13 06:23:21	1	0	1	0
      600	2022-09-13 07:42:59	1	0	1	0
      648	2022-09-13 07:54:03	1	0	1	0
      615	2022-09-13 07:54:29	1	0	1	0
      624	2022-09-13 07:54:57	1	0	1	0
      630	2022-09-13 07:56:28	1	0	1	0
      601	2022-09-13 07:57:14	1	0	1	0
      604	2022-09-13 07:58:31	1	0	1	0
      605	2022-09-13 07:59:55	1	0	1	0
      600	2022-09-13 12:27:26	1	1	1	0
      600	2022-09-13 12:58:47	1	0	1	0
      601	2022-09-13 13:01:26	1	0	1	0
      605	2022-09-13 13:11:07	1	1	1	0
      630	2022-09-13 13:21:29	1	1	1	0
      604	2022-09-13 13:25:04	1	1	1	0
      604	2022-09-13 13:46:14	1	0	1	0
      601	2022-09-13 13:58:09	1	0	1	0
      648	2022-09-13 14:00:18	1	1	1	0
      605	2022-09-13 14:03:59	1	0	1	0
      630	2022-09-13 14:20:16	1	0	1	0
      616	2022-09-13 14:54:08	1	0	1	0
      648	2022-09-13 15:00:30	1	0	1	0
      604	2022-09-13 17:00:09	1	1	1	0
      600	2022-09-13 17:02:05	1	1	1	0
      615	2022-09-13 17:02:17	1	1	1	0
      648	2022-09-13 17:09:58	1	1	1	0
      601	2022-09-13 17:13:18	1	1	1	0
      605	2022-09-13 17:16:02	1	1	1	0
      630	2022-09-13 17:16:08	1	1	1	0
      624	2022-09-13 17:44:56	1	1	1	0
      610	2022-09-13 20:01:43	1	1	1	0
      629	2022-09-13 22:52:59	1	0	1	0
      647	2022-09-13 22:53:04	1	0	1	0
      626	2022-09-14 06:20:11	1	0	1	0
      627	2022-09-14 06:27:07	1	0	1	0
      647	2022-09-14 06:28:43	1	1	1	0
      629	2022-09-14 06:28:55	1	1	1	0
      600	2022-09-14 07:45:57	1	0	1	0
      630	2022-09-14 07:48:36	1	0	1	0
      615	2022-09-14 07:53:28	1	0	1	0
      604	2022-09-14 07:55:33	1	0	1	0
      624	2022-09-14 07:55:39	1	0	1	0
      648	2022-09-14 07:57:21	1	0	1	0
      605	2022-09-14 07:57:46	1	0	1	0
      601	2022-09-14 07:57:49	1	0	1	0
      610	2022-09-14 11:59:07	1	0	1	0
      600	2022-09-14 12:03:26	1	1	1	0
      600	2022-09-14 12:23:34	1	0	1	0
      604	2022-09-14 12:36:38	1	1	1	0
      604	2022-09-14 12:53:26	1	0	1	0
      601	2022-09-14 12:58:07	1	0	1	0
      630	2022-09-14 12:58:30	1	1	1	0
      605	2022-09-14 13:00:11	1	1	1	0
      601	2022-09-14 13:52:18	1	1	1	0
      630	2022-09-14 13:52:53	1	0	1	0
      605	2022-09-14 14:00:53	1	0	1	0
      648	2022-09-14 14:03:00	1	1	1	0
      648	2022-09-14 14:43:14	1	0	1	0
      616	2022-09-14 14:58:08	1	0	1	0
      626	2022-09-14 14:58:53	1	1	1	0
      627	2022-09-14 14:59:03	1	0	1	0
      627	2022-09-14 14:59:08	1	1	1	0
      604	2022-09-14 17:01:32	1	1	1	0
      630	2022-09-14 17:02:11	1	1	1	0
      600	2022-09-14 17:02:23	1	1	1	0
      624	2022-09-14 17:03:16	1	1	1	0
      605	2022-09-14 17:03:23	1	1	1	0
      601	2022-09-14 17:04:39	1	1	1	0
      648	2022-09-14 17:13:41	1	1	1	0
      615	2022-09-14 17:34:23	1	1	1	0
      647	2022-09-14 22:53:26	1	0	1	0
      616	2022-09-14 22:54:37	1	1	1	0
      626	2022-09-15 06:21:08	1	0	1	0
      627	2022-09-15 06:28:55	1	0	1	0
      629	2022-09-15 06:29:23	1	1	1	0
      647	2022-09-15 06:29:32	1	1	1	0
      600	2022-09-15 07:51:05	1	0	1	0
      648	2022-09-15 07:52:48	1	0	1	0
      630	2022-09-15 07:54:43	1	0	1	0
      615	2022-09-15 07:55:45	1	0	1	0
      624	2022-09-15 07:56:46	1	0	1	0
      601	2022-09-15 07:58:03	1	0	1	0
      604	2022-09-15 08:00:53	1	0	1	0
      605	2022-09-15 08:02:05	1	0	1	0
      610	2022-09-15 11:59:10	1	0	1	0
      604	2022-09-15 13:08:24	1	1	1	0
      605	2022-09-15 13:16:50	1	1	1	0
      630	2022-09-15 13:38:01	1	1	1	0
      604	2022-09-15 13:53:19	1	0	1	0
      605	2022-09-15 14:12:18	1	0	1	0
      616	2022-09-15 14:30:51	1	0	1	0
      630	2022-09-15 14:40:32	1	0	1	0
      626	2022-09-15 14:58:10	1	1	1	0
      605	2022-09-15 17:02:22	1	1	1	0
      600	2022-09-15 17:04:11	1	1	1	0
      604	2022-09-15 17:04:13	1	1	1	0
      630	2022-09-15 17:06:58	1	1	1	0
      624	2022-09-15 17:07:03	1	1	1	0
      615	2022-09-15 17:08:07	1	1	1	0
      601	2022-09-15 17:25:19	1	1	1	0
      648	2022-09-15 18:27:02	1	1	1	0
      627	2022-09-16 06:27:14	1	0	1	0
      621	2022-09-16 06:27:20	1	0	1	0
      647	2022-09-16 06:29:17	1	0	1	0
      600	2022-09-16 07:56:11	1	0	1	0
      624	2022-09-16 07:56:29	1	0	1	0
      615	2022-09-16 07:56:33	1	0	1	0
      648	2022-09-16 07:56:47	1	0	1	0
      630	2022-09-16 07:57:03	1	0	1	0
      601	2022-09-16 07:58:00	1	0	1	0
      605	2022-09-16 08:02:22	1	0	1	0
      626	2022-09-16 11:54:05	1	0	1	0
      648	2022-09-16 12:34:00	1	1	1	0
      600	2022-09-16 12:36:35	1	1	1	0
      600	2022-09-16 12:55:47	1	0	1	0
      605	2022-09-16 13:07:27	1	1	1	0
      630	2022-09-16 13:16:24	1	1	1	0
      648	2022-09-16 13:25:12	1	0	1	0
      605	2022-09-16 14:06:14	1	0	1	0
      630	2022-09-16 14:18:13	1	0	1	0
      629	2022-09-16 14:54:52	1	0	1	0
      600	2022-09-16 17:04:33	1	1	1	0
      615	2022-09-16 17:05:34	1	1	1	0
      605	2022-09-16 17:05:43	1	1	1	0
      630	2022-09-16 17:07:53	1	1	1	0
      648	2022-09-16 18:38:49	1	1	1	0
      621	2022-09-17 06:56:32	1	0	1	0
      627	2022-09-17 07:00:08	1	0	1	0
      626	2022-09-17 09:52:38	1	0	1	0
      647	2022-09-17 14:50:29	1	0	1	0
      621	2022-09-17 14:53:27	1	0	1	0
      627	2022-09-17 14:54:16	1	0	1	0
      627	2022-09-17 14:54:22	1	1	1	0
      621	2022-09-17 14:56:08	1	1	1	0
      629	2022-09-17 14:58:38	1	0	1	0
      626	2022-09-17 18:04:39	1	1	1	0
      608	2022-09-17 22:56:26	1	0	1	0
      647	2022-09-17 23:00:18	1	1	1	0
      629	2022-09-17 23:00:22	1	1	1	0
      626	2022-09-18 06:49:03	1	0	1	0
      627	2022-09-18 06:55:10	1	0	1	0
      621	2022-09-18 06:55:21	1	0	1	0
      608	2022-09-18 06:56:25	1	1	1	0
      647	2022-09-18 14:51:42	1	0	1	0
      626	2022-09-18 14:52:41	1	1	1	0
      626	2022-09-18 14:52:42	1	1	1	0
      627	2022-09-18 14:52:48	1	1	1	0
      629	2022-09-18 14:53:39	1	0	1	0
      608	2022-09-18 22:53:52	1	0	1	0
      628	2022-09-18 22:54:14	1	0	1	0
      647	2022-09-18 22:55:30	1	1	1	0
      629	2022-09-18 22:55:41	1	1	1	0
      621	2022-09-19 06:22:53	1	0	1	0
      616	2022-09-19 06:23:03	1	0	1	0
      626	2022-09-19 06:25:34	1	0	1	0
      600	2022-09-19 07:45:38	1	0	1	0
      630	2022-09-19 07:46:34	1	0	1	0
      615	2022-09-19 07:52:07	1	0	1	0
      624	2022-09-19 07:55:25	1	0	1	0
      648	2022-09-19 07:56:34	1	0	1	0
      601	2022-09-19 07:57:00	1	0	1	0
      605	2022-09-19 08:00:12	1	0	1	0
      604	2022-09-19 08:06:14	1	0	1	0
      601	2022-09-19 13:04:11	1	0	1	0
      630	2022-09-19 13:04:19	1	1	1	0
      648	2022-09-19 13:04:22	1	1	1	0
      605	2022-09-19 13:08:53	1	1	1	0
      648	2022-09-19 13:39:34	1	0	1	0
      601	2022-09-19 13:59:20	1	0	1	0
      630	2022-09-19 13:59:25	1	0	1	0
      605	2022-09-19 14:10:58	1	0	1	0
      628	2022-09-19 14:55:43	1	0	1	0
      616	2022-09-19 14:55:52	1	1	1	0
      626	2022-09-19 14:57:53	1	1	1	0
      621	2022-09-19 14:59:00	1	1	1	0
      604	2022-09-19 17:02:05	1	1	1	0
      600	2022-09-19 17:02:10	1	1	1	0
      601	2022-09-19 17:05:12	1	1	1	0
      630	2022-09-19 17:05:16	1	1	1	0
      615	2022-09-19 17:07:58	1	1	1	0
      605	2022-09-19 17:15:22	1	1	1	0
      624	2022-09-19 17:15:30	1	1	1	0
      648	2022-09-19 19:14:38	1	1	1	0
      608	2022-09-19 19:47:28	1	1	1	0
      610	2022-09-19 23:00:49	1	0	1	0
      616	2022-09-20 06:26:38	1	0	1	0
      621	2022-09-20 06:26:44	1	0	1	0
      630	2022-09-20 07:34:31	1	0	1	0
      600	2022-09-20 07:49:53	1	0	1	0
      615	2022-09-20 07:55:17	1	0	1	0
      648	2022-09-20 07:56:58	1	0	1	0
      601	2022-09-20 07:58:30	1	0	1	0
      605	2022-09-20 07:59:54	1	0	1	0
      604	2022-09-20 08:04:49	1	0	1	0
      610	2022-09-20 11:17:49	1	1	1	0
      600	2022-09-20 12:04:38	1	1	1	0
      604	2022-09-20 12:11:21	1	1	1	0
      600	2022-09-20 12:23:58	1	0	1	0
      604	2022-09-20 12:27:43	1	1	1	0
      601	2022-09-20 12:49:10	1	1	1	0
      626	2022-09-20 13:01:07	1	1	1	0
      605	2022-09-20 13:06:30	1	1	1	0
      630	2022-09-20 13:11:13	1	1	1	0
      601	2022-09-20 13:44:28	1	1	1	0
      648	2022-09-20 14:01:03	1	1	1	0
      605	2022-09-20 14:05:48	1	0	1	0
      630	2022-09-20 14:09:32	1	0	1	0
      628	2022-09-20 14:54:39	1	0	1	0
      616	2022-09-20 14:54:45	1	1	1	0
      648	2022-09-20 14:55:49	1	1	1	0
      621	2022-09-20 14:57:10	1	1	1	0
      604	2022-09-20 17:00:02	1	1	1	0
      600	2022-09-20 17:00:06	1	1	1	0
      630	2022-09-20 17:00:15	1	1	1	0
      648	2022-09-20 17:00:37	1	1	1	0
      615	2022-09-20 17:05:29	1	1	1	0
      601	2022-09-20 17:06:30	1	1	1	0
      605	2022-09-20 17:14:39	1	1	1	0
      624	2022-09-20 17:35:20	1	1	1	0
      608	2022-09-20 20:16:04	1	1	1	0
      610	2022-09-20 23:00:08	1	0	1	0
      616	2022-09-21 06:24:42	1	0	1	0
      615	2022-09-21 07:13:21	1	0	1	0
      630	2022-09-21 07:46:43	1	0	1	0
      600	2022-09-21 07:47:14	1	0	1	0
      624	2022-09-21 07:55:47	1	0	1	0
      648	2022-09-21 07:56:40	1	0	1	0
      601	2022-09-21 07:59:37	1	0	1	0
      605	2022-09-21 08:01:07	1	0	1	0
      604	2022-09-21 08:01:35	1	0	1	0
      608	2022-09-21 11:58:07	1	0	1	0
      600	2022-09-21 12:01:30	1	1	1	0
      600	2022-09-21 12:19:11	1	0	1	0
      630	2022-09-21 12:31:02	1	1	1	0
      601	2022-09-21 12:47:11	1	1	1	0
      630	2022-09-21 13:35:20	1	1	1	0
      604	2022-09-21 13:35:34	1	1	1	0
      601	2022-09-21 13:52:46	1	1	1	0
      648	2022-09-21 14:00:02	1	1	1	0
      604	2022-09-21 14:05:48	1	0	1	0
      628	2022-09-21 14:51:48	1	0	1	0
      616	2022-09-21 14:52:01	1	1	1	0
      648	2022-09-21 14:58:28	1	0	1	0
      604	2022-09-21 17:01:08	1	0	1	0
      600	2022-09-21 17:01:13	1	1	1	0
      605	2022-09-21 17:03:07	1	1	1	0
      624	2022-09-21 17:03:10	1	1	1	0
      601	2022-09-21 17:12:45	1	1	1	0
      630	2022-09-21 17:15:18	1	1	1	0
      648	2022-09-21 17:54:08	1	1	1	0
      610	2022-09-21 23:00:46	1	0	1	0
      628	2022-09-21 23:01:05	1	1	1	0
      616	2022-09-22 06:26:52	1	0	1	0
      647	2022-09-22 06:30:39	1	0	1	0
      600	2022-09-22 07:48:34	1	0	1	0
      615	2022-09-22 07:54:29	1	1	1	0
      630	2022-09-22 07:54:54	1	0	1	0
      605	2022-09-22 07:55:55	1	0	1	0
      624	2022-09-22 07:56:07	1	0	1	0
      615	2022-09-22 07:56:37	1	0	1	0
      601	2022-09-22 07:57:47	1	0	1	0
      604	2022-09-22 07:58:10	1	0	1	0
      648	2022-09-22 07:58:20	1	0	1	0
      604	2022-09-22 12:17:18	1	1	1	0
      604	2022-09-22 12:49:26	1	0	1	0
      600	2022-09-22 13:04:53	1	1	1	0
      605	2022-09-22 13:10:57	1	1	1	0
      630	2022-09-22 13:19:31	1	1	1	0
      600	2022-09-22 13:25:27	1	0	1	0
      648	2022-09-22 14:04:28	1	1	1	0
      605	2022-09-22 14:08:06	1	0	1	0
      630	2022-09-22 14:10:43	1	0	1	0
      610	2022-09-22 14:59:17	1	0	1	0
      648	2022-09-22 15:00:59	1	0	1	0
      647	2022-09-22 15:19:18	1	1	1	0
      630	2022-09-22 17:06:11	1	1	1	0
      600	2022-09-22 17:06:15	1	1	1	0
      605	2022-09-22 17:06:38	1	1	1	0
      648	2022-09-22 17:07:57	1	1	1	0
      601	2022-09-22 17:11:59	1	1	1	0
      604	2022-09-22 17:14:10	1	1	1	0
      624	2022-09-22 17:21:45	1	1	1	0
      615	2022-09-22 17:45:32	1	1	1	0
      627	2022-09-22 22:53:44	1	0	1	0
      610	2022-09-22 23:01:14	1	1	1	0
      647	2022-09-23 06:25:59	1	0	1	0
      616	2022-09-23 06:26:50	1	0	1	0
      600	2022-09-23 07:40:46	1	0	1	0
